Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
23093.8940263,221012.09375,228487.59375,684214.4375,335852.5,-709077.0,334529.46875,236762.921875,-708311.6875,-0.114501953125,0.982666015625,0.116943359375,-0.6408690810203552,2.288818120956421,0.3356933295726776,66.66667175292969,1398709.0,1.0
23093.8940398,220718.125,228246.8125,683962.625,335617.09375,-709087.375,334335.875,236507.75,-708321.75,-0.114013671875,0.983642578125,0.11572265625,-0.3967284858226776,2.471923589706421,0.2136230319738388,66.66667175292969,1398710.0,1.0
23093.8965454,220390.796875,227912.609375,683588.6875,335229.96875,-709090.4375,334039.15625,236169.078125,-708324.125,-0.113525390625,0.984375,0.1162109375,-0.1831054538488388,2.563476324081421,0.0915527269244194,66.66667175292969,1398711.0,1.0
23093.8965567,220723.671875,228180.921875,683889.9375,335481.46875,-709073.625,334262.3125,236453.296875,-708307.5625,-0.114501953125,0.984375,0.11669921875,-0.0915527269244194,2.563476324081421,0.0610351525247097,66.66667175292969,1398712.0,1.0
23093.898418,220926.34375,228391.125,684130.6875,335723.9375,-709073.5625,334458.1875,236681.5625,-708307.5,-0.11572265625,0.985107421875,0.115478515625,0.03051757626235485,2.777099370956421,0.1220703050494194,66.66667175292969,1398713.0,1.0
23093.902146,221020.234375,228497.953125,684249.4375,335865.03125,-709073.375,334570.5,236785.359375,-708307.5,-0.117919921875,0.987060546875,0.116455078125,0.1220703050494194,2.899169683456421,0.0610351525247097,66.66667175292969,1398714.0,1.0
23093.9109202,220714.015625,228241.984375,683984.6875,335618.0,-709084.6875,334364.5,236517.59375,-708318.5625,-0.12109375,0.987060546875,0.1142578125,0.1525878757238388,2.838134527206421,-0.0610351525247097,66.66667175292969,1398715.0,1.0
23093.9152993,220379.265625,227899.109375,683605.6875,335229.5,-709088.375,334062.40625,236174.359375,-708321.1875,-0.121826171875,0.988525390625,0.11376953125,0.2746581733226776,2.838134527206421,-0.1831054538488388,66.66667175292969,1398716.0,1.0
23093.9153123,220706.140625,228160.625,683872.5,335482.1875,-709069.6875,334279.28125,236454.46875,-708302.75,-0.1220703125,0.989990234375,0.114990234375,0.3356933295726776,2.838134527206421,-0.3662109076976776,66.66667175292969,1398717.0,1.0
23093.9208917,220911.328125,228374.578125,684115.3125,335726.4375,-709075.75,334473.5625,236680.9375,-708309.5,-0.123291015625,0.990478515625,0.115966796875,0.4272460639476776,2.899169683456421,-0.5493163466453552,66.66667175292969,1398718.0,1.0
23093.927147,220996.359375,228475.703125,684230.1875,335858.125,-709077.75,334575.0625,236775.53125,-708311.375,-0.124755859375,0.992431640625,0.118896484375,0.3967284858226776,2.868652105331421,-0.5798339247703552,66.66667175292969,1398719.0,1.0
23093.9365081,220704.71875,228232.875,683977.1875,335622.53125,-709089.5625,334377.8125,236518.390625,-708322.6875,-0.12548828125,0.9921875,0.1162109375,0.3967284858226776,2.777099370956421,-0.6713866591453552,66.66667175292969,1398720.0,1.0
23093.9365206,220378.90625,227899.828125,683582.375,335234.875,-709094.75,334079.46875,236175.25,-708327.8125,-0.12646484375,0.9921875,0.1201171875,0.4577636420726776,2.685546636581421,-0.6408690810203552,66.66667175292969,1398721.0,1.0
23093.938979,220696.84375,228144.796875,683838.125,335470.1875,-709085.1875,334283.59375,236441.140625,-708318.3125,-0.12451171875,0.9931640625,0.11767578125,0.5187987685203552,2.624511480331421,-0.6713866591453552,66.66667175292969,1398722.0,1.0
23093.9389893,220903.28125,228356.15625,684078.3125,335705.875,-709081.5,334474.28125,236661.265625,-708315.125,-0.12353515625,0.994873046875,0.114990234375,0.3967284858226776,2.593993902206421,-0.7934569716453552,66.66667175292969,1398723.0,1.0
23093.9409115,221001.1875,228469.34375,684207.3125,335847.3125,-709075.25,334590.78125,236764.703125,-708308.75,-0.120361328125,0.99609375,0.115234375,0.4577636420726776,2.624511480331421,-0.7934569716453552,66.66667175292969,1398724.0,1.0
23093.9546808,220714.8125,228236.4375,683957.0,335613.5,-709091.0625,334398.03125,236507.84375,-708324.6875,-0.12158203125,0.997314453125,0.11767578125,0.4272460639476776,2.471923589706421,-0.8850097060203552,66.66667175292969,1398725.0,1.0
23093.9577529,220384.71875,227898.046875,683568.5625,335226.46875,-709102.0625,334101.1875,236167.828125,-708335.5,-0.122314453125,0.99462890625,0.116943359375,0.3967284858226776,2.502441167831421,-0.9155272841453552,66.66667175292969,1398726.0,1.0
23093.9577636,220706.59375,228151.234375,683846.4375,335469.03125,-709085.375,334313.0,236442.84375,-708319.3125,-0.12060546875,0.995361328125,0.119140625,0.4577636420726776,2.502441167831421,-0.9765624403953552,66.66667175292969,1398727.0,1.0
23093.9596663,220912.84375,228369.390625,684083.75,335709.71875,-709075.6875,334503.09375,236666.09375,-708310.0,-0.121337890625,0.9951171875,0.117919921875,0.3967284858226776,2.502441167831421,-0.8850097060203552,66.66667175292969,1398728.0,1.0
23093.9634596,221004.3125,228476.6875,684198.375,335844.1875,-709075.0625,334609.65625,236764.34375,-708309.3125,-0.120849609375,0.9931640625,0.117919921875,0.3662109076976776,2.502441167831421,-0.7934569716453552,66.66667175292969,1398729.0,1.0
23093.9721718,220714.453125,228233.5,683939.25,335603.59375,-709089.125,334410.1875,236504.984375,-708322.875,-0.1201171875,0.992431640625,0.114990234375,0.3967284858226776,2.532958745956421,-0.8239745497703552,66.66667175292969,1398730.0,1.0
23093.9752365,220380.4375,227888.828125,683553.75,335206.34375,-709090.6875,334106.375,236158.984375,-708323.9375,-0.120361328125,0.9912109375,0.117919921875,0.4272460639476776,2.685546636581421,-0.9460448622703552,66.66667175292969,1398731.0,1.0
23093.9752482,220702.75,228140.15625,683824.3125,335443.71875,-709079.1875,334314.25,236429.796875,-708312.6875,-0.11865234375,0.990966796875,0.116943359375,0.4272460639476776,2.624511480331421,-0.9765624403953552,66.66667175292969,1398732.0,1.0
23093.9809334,220910.703125,228354.546875,684054.6875,335685.9375,-709080.6875,334507.1875,236656.4375,-708314.8125,-0.119384765625,0.991455078125,0.119384765625,0.5798339247703552,2.593993902206421,-0.8850097060203552,66.66667175292969,1398733.0,1.0
23093.987748,221009.671875,228466.9375,684176.9375,335824.53125,-709082.1875,334617.78125,236760.59375,-708316.4375,-0.120361328125,0.99072265625,0.118408203125,0.6103515028953552,2.655029058456421,-0.9155272841453552,66.66667175292969,1398734.0,1.0
23093.9877607,220716.78125,228221.875,683916.3125,335583.375,-709094.4375,334419.5625,236500.421875,-708328.8125,-0.119873046875,0.988037109375,0.115966796875,0.6103515028953552,2.716064214706421,-0.9155272841453552,66.66667175292969,1398735.0,1.0
23094.0009178,220387.671875,227887.3125,683539.625,335189.625,-709099.375,334120.96875,236157.28125,-708333.0,-0.12060546875,0.984619140625,0.1162109375,0.7629393935203552,2.746581792831421,-0.9155272841453552,66.66667175292969,1398736.0,1.0
23094.0039856,220711.0625,228146.234375,683838.0625,335431.9375,-709092.3125,334335.1875,236434.0,-708326.0,-0.119384765625,0.98486328125,0.113037109375,0.8544921278953552,2.838134527206421,-0.8544921278953552,66.66667175292969,1398737.0,1.0
23094.0039968,220911.421875,228352.765625,684077.875,335669.84375,-709080.1875,334524.8125,236657.421875,-708314.5625,-0.119140625,0.984619140625,0.114501953125,0.8544921278953552,2.807616949081421,-1.0070799589157104,66.66667175292969,1398738.0,1.0
23094.0102924,220997.25,228445.484375,684187.4375,335796.625,-709068.625,334623.78125,236746.921875,-708303.1875,-0.11767578125,0.9853515625,0.116455078125,0.9460448622703552,2.838134527206421,-1.0681151151657104,66.66667175292969,1398739.0,1.0
23094.0103044,220708.46875,228206.046875,683924.5,335552.625,-709076.125,334419.5,236480.65625,-708309.625,-0.118408203125,0.984130859375,0.115966796875,1.0986326932907104,2.929687261581421,-1.0681151151657104,66.66667175292969,1398740.0,1.0
23094.0140115,220379.625,227875.234375,683542.75,335165.3125,-709081.6875,334122.84375,236141.453125,-708315.125,-0.1181640625,0.9853515625,0.118896484375,1.1596678495407104,3.021239995956421,-1.2512205839157104,66.66667175292969,1398741.0,1.0
23094.0140263,220700.15625,228124.953125,683820.625,335405.46875,-709071.75,334331.78125,236415.03125,-708305.25,-0.11865234375,0.986572265625,0.115966796875,1.1596678495407104,3.051757574081421,-1.2512205839157104,66.66667175292969,1398742.0,1.0
23094.0221945,220901.5,228326.921875,684051.75,335639.8125,-709070.9375,334516.84375,236632.75,-708304.625,-0.12060546875,0.98681640625,0.1142578125,1.1291502714157104,3.265380620956421,-1.2512205839157104,66.66667175292969,1398743.0,1.0
23094.0364855,220990.90625,228428.21875,684166.0,335768.28125,-709079.0,334616.8125,236724.5625,-708313.125,-0.122314453125,0.984619140625,0.1171875,1.2512205839157104,3.204345464706421,-1.3427733182907104,66.66667175292969,1398744.0,1.0
23094.0365049,220704.359375,228190.578125,683916.3125,335534.9375,-709090.6875,334421.90625,236468.140625,-708324.5,-0.125732421875,0.985595703125,0.1142578125,1.2512205839157104,3.234863042831421,-1.3427733182907104,66.66667175292969,1398745.0,1.0
23094.0389818,220371.140625,227854.671875,683538.8125,335139.46875,-709096.3125,334118.625,236120.078125,-708329.75,-0.125,0.985595703125,0.113525390625,1.2817381620407104,3.204345464706421,-1.4343260526657104,66.66667175292969,1398746.0,1.0
23094.0389953,220692.546875,228108.859375,683820.0625,335378.1875,-709084.6875,334327.03125,236393.140625,-708318.25,-0.125,0.984130859375,0.115478515625,1.2207030057907104,3.051757574081421,-1.5563963651657104,66.66667175292969,1398747.0,1.0
23094.0658721,220891.65625,228315.125,684049.9375,335617.09375,-709076.6875,334514.625,236613.4375,-708310.25,-0.12451171875,0.982177734375,0.1123046875,1.4038084745407104,3.143310308456421,-1.5258787870407104,66.66667175292969,1398748.0,1.0
23094.0658873,220976.328125,228412.21875,684156.4375,335741.8125,-709075.25,334610.1875,236702.125,-708309.3125,-0.126708984375,0.98291015625,0.10986328125,1.4343260526657104,3.143310308456421,-1.4038084745407104,66.66667175292969,1398749.0,1.0
23094.0658936,220688.0,228175.015625,683900.9375,335507.5625,-709085.8125,334414.03125,236446.59375,-708319.6875,-0.127685546875,0.98681640625,0.112060546875,1.4953612089157104,2.990722417831421,-1.4038084745407104,66.66667175292969,1398750.0,1.0
23094.0684519,220353.15625,227833.125,683513.625,335111.59375,-709086.5,334110.6875,236101.75,-708319.75,-0.125732421875,0.987060546875,0.11376953125,1.5258787870407104,2.960204839706421,-1.3122557401657104,66.66667175292969,1398751.0,1.0
23094.0721067,220677.984375,228089.8125,683806.9375,335348.4375,-709073.1875,334320.5,236377.21875,-708307.3125,-0.128173828125,0.99072265625,0.11328125,1.3732908964157104,3.051757574081421,-1.3122557401657104,66.66667175292969,1398752.0,1.0
23094.0721179,220887.90625,228302.609375,684055.875,335586.15625,-709079.5625,334508.71875,236599.75,-708314.1875,-0.12744140625,0.99072265625,0.11328125,1.4343260526657104,2.990722417831421,-1.3427733182907104,66.66667175292969,1398753.0,1.0
23094.0721214,220982.59375,228406.9375,684179.125,335718.375,-709078.9375,334611.34375,236695.859375,-708313.5,-0.127685546875,0.991943359375,0.11376953125,1.3732908964157104,2.929687261581421,-1.2512205839157104,66.66667175292969,1398754.0,1.0
23094.0752877,220700.234375,228174.578125,683933.125,335488.0,-709086.6875,334417.96875,236443.640625,-708320.1875,-0.12939453125,0.989013671875,0.112060546875,1.3732908964157104,2.990722417831421,-1.2207030057907104,66.66667175292969,1398755.0,1.0
23094.0752991,220367.46875,227837.0625,683542.125,335092.8125,-709087.9375,334112.375,236096.921875,-708321.0625,-0.12841796875,0.987548828125,0.112548828125,1.2817381620407104,2.868652105331421,-1.0681151151657104,66.66667175292969,1398756.0,1.0
23094.0771732,220689.0625,228091.15625,683824.1875,335331.4375,-709078.375,334318.28125,236370.6875,-708311.875,-0.12744140625,0.989501953125,0.11181640625,1.2207030057907104,2.838134527206421,-1.0070799589157104,66.66667175292969,1398757.0,1.0
23094.0796967,220892.203125,228299.484375,684064.25,335572.9375,-709068.1875,334508.1875,236596.09375,-708301.8125,-0.126220703125,0.990234375,0.112548828125,1.2207030057907104,2.746581792831421,-0.9460448622703552,66.66667175292969,1398758.0,1.0
23094.1090794,220986.609375,228404.078125,684178.0625,335706.59375,-709072.125,334611.96875,236693.0,-708305.875,-0.12451171875,0.989501953125,0.115234375,1.1901854276657104,2.899169683456421,-0.8239745497703552,66.66667175292969,1398759.0,1.0
23094.1090921,220703.015625,228168.578125,683924.4375,335473.0625,-709092.5625,334416.4375,236437.84375,-708326.4375,-0.1259765625,0.99169921875,0.114990234375,1.1291502714157104,2.990722417831421,-0.9460448622703552,66.66667175292969,1398760.0,1.0
23094.1158516,220381.328125,227843.59375,683538.8125,335092.09375,-709094.75,334121.40625,236103.71875,-708328.25,-0.126708984375,0.99169921875,0.1162109375,0.9155272841453552,2.960204839706421,-1.0070799589157104,66.66667175292969,1398761.0,1.0
23094.115865,220711.15625,228108.59375,683814.375,335340.1875,-709075.125,334336.25,236383.484375,-708308.375,-0.125732421875,0.99462890625,0.115234375,0.9460448622703552,3.051757574081421,-0.9460448622703552,66.66667175292969,1398762.0,1.0
23094.1158686,220913.75,228320.125,684050.75,335574.34375,-709073.125,334521.3125,236602.34375,-708306.6875,-0.126708984375,0.99462890625,0.1162109375,0.8239745497703552,3.051757574081421,-0.8544921278953552,66.66667175292969,1398763.0,1.0
23094.1184187,221002.53125,228421.25,684163.875,335702.75,-709069.0,334622.53125,236695.515625,-708302.875,-0.126953125,0.995849609375,0.115966796875,0.7324218153953552,3.051757574081421,-0.7629393935203552,66.66667175292969,1398764.0,1.0
23094.1209371,220723.21875,228196.21875,683918.5,335475.90625,-709075.125,334437.375,236451.609375,-708309.5,-0.12744140625,0.997314453125,0.117919921875,0.6103515028953552,3.051757574081421,-0.7629393935203552,66.66667175292969,1398765.0,1.0
23094.1234137,220384.90625,227858.703125,683531.6875,335076.625,-709082.1875,334131.25,236106.046875,-708315.625,-0.129150390625,0.99658203125,0.11474609375,0.5798339247703552,3.112792730331421,-0.7019042372703552,66.66667175292969,1398766.0,1.0
23094.1284206,220692.1875,228097.328125,683808.3125,335304.15625,-709073.25,334327.9375,236366.671875,-708306.8125,-0.130615234375,0.994140625,0.113037109375,0.4272460639476776,3.082275152206421,-0.6408690810203552,66.66667175292969,1398767.0,1.0
23094.130915,220894.25,228303.328125,684046.1875,335539.21875,-709061.125,334513.625,236586.703125,-708294.375,-0.132080078125,0.994384765625,0.114501953125,0.3356933295726776,3.082275152206421,-0.6103515028953552,66.66667175292969,1398768.0,1.0
23094.1334208,220993.578125,228411.765625,684170.9375,335679.9375,-709054.9375,334625.84375,236694.96875,-708288.125,-0.1318359375,0.992919921875,0.11376953125,0.2746581733226776,3.082275152206421,-0.7019042372703552,66.66667175292969,1398769.0,1.0
23094.1359061,220711.59375,228181.734375,683921.6875,335447.40625,-709070.875,334433.34375,236445.796875,-708304.375,-0.13134765625,0.99267578125,0.112548828125,0.1525878757238388,3.082275152206421,-0.7324218153953552,66.66667175292969,1398770.0,1.0
23094.1383847,220377.296875,227839.75,683538.75,335049.96875,-709077.8125,334125.875,236100.234375,-708311.375,-0.12841796875,0.99072265625,0.112060546875,0.0610351525247097,2.990722417831421,-0.6713866591453552,66.66667175292969,1398771.0,1.0
23094.1409138,220708.5625,228102.953125,683833.875,335298.8125,-709066.9375,334342.5,236383.5625,-708300.0625,-0.13134765625,0.99169921875,0.11767578125,0.03051757626235485,3.051757574081421,-0.7629393935203552,66.66667175292969,1398772.0,1.0
23094.1440572,220906.6875,228311.90625,684065.0,335540.46875,-709067.5625,334532.84375,236607.359375,-708300.375,-0.1318359375,0.988037109375,0.11865234375,0.0610351525247097,2.960204839706421,-0.7019042372703552,66.66667175292969,1398773.0,1.0
23094.1440708,220989.296875,228410.875,684174.6875,335674.3125,-709062.25,334636.5625,236699.890625,-708296.0625,-0.133056640625,0.988037109375,0.1142578125,0.0,2.868652105331421,-0.5187987685203552,66.66667175292969,1398774.0,1.0
23094.1509466,220700.328125,228169.84375,683910.375,335433.4375,-709073.5625,334433.15625,236438.46875,-708307.125,-0.13427734375,0.985595703125,0.11376953125,-0.0915527269244194,2.777099370956421,-0.2441406100988388,66.66667175292969,1398775.0,1.0
23094.1539835,220372.5625,227839.5625,683531.25,335041.125,-709086.5,334133.375,236094.15625,-708319.75,-0.134521484375,0.9794921875,0.114990234375,0.1831054538488388,2.655029058456421,0.1831054538488388,66.66667175292969,1398776.0,1.0
23094.153994,220692.015625,228094.015625,683818.6875,335279.40625,-709070.3125,334343.40625,236366.40625,-708304.0,-0.135009765625,0.97900390625,0.1162109375,0.3356933295726776,2.593993902206421,0.4577636420726776,66.66667175292969,1398777.0,1.0
23094.1702621,220888.265625,228298.40625,684060.0625,335510.875,-709069.5,334528.84375,236585.984375,-708303.75,-0.13232421875,0.98095703125,0.114501953125,0.6103515028953552,2.532958745956421,0.5493163466453552,66.66667175292969,1398778.0,1.0
